8,Reflection makeup and realisation (8/10) 🍔,https://www.youtube.com/watch?v=a9JvlY4DikI&t=1h11m54s
8,,https://www.youtube.com/watch?v=PBBsSFByajU&t=53m37s
3,,https://www.youtube.com/watch?v=BH8b_d410KA&t=50m05s
3,White silhouette(3/10),https://www.youtube.com/watch?v=s829s3BN9E0&t=1h11m30s
3,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=33m56s
3,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=1h57m30s
3,Night time in School (3/10),https://www.youtube.com/watch?v=MNAy0Qij4aA&t=34m14s
3,,https://www.youtube.com/watch?v=MNAy0Qij4aA&t=1h22m17s
3,,https://www.youtube.com/watch?v=PBBsSFByajU&t=1h05m57s
10,,https://www.youtube.com/watch?v=BH8b_d410KA&t=1h13m57s
10,Anoushka 10/10,https://www.youtube.com/watch?v=rgyluWmXlm0&t=1h19m57s
10,Real and Self experienced 10/10,https://www.youtube.com/watch?v=rgyluWmXlm0&t=1h49m25s
10,sad story of a child  (*trigger warning) 10/10,https://www.youtube.com/watch?v=6bdPK9U70W8&t=1h17m45s
2,,https://www.youtube.com/watch?v=BH8b_d410KA&t=1h27m43s
2,Uncle&#39;s Scary Hotel experience  (2/10),https://www.youtube.com/watch?v=sLwDubs2mj4&t=09m38s
2,Short story shoot (2/10),https://www.youtube.com/watch?v=gWUoKrdelRo&t=1h37m00s
2,Bad Vibes (2/10) (you can skip it),https://www.youtube.com/watch?v=U5DZkZjSMMg&t=36m38s
2,old man story 2/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=1h43m10s
2,djinn story 2/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=2h15m55s
2,Weed Power    English   (2/10)   {weed trip},https://www.youtube.com/watch?v=AMPNDBozKL0&t=17m45s
2,Mount Abu&#39;s Bloody Mary (2/10),https://www.youtube.com/watch?v=MNAy0Qij4aA&t=07m45s
2,Sweet Voice Singing in Office (2/10),https://www.youtube.com/watch?v=MNAy0Qij4aA&t=16m15s
2,,https://www.youtube.com/watch?v=MNAy0Qij4aA&t=1h13m30s
2,,https://www.youtube.com/watch?v=PBBsSFByajU&t=30m22s
9,School excursion (9/10),https://www.youtube.com/watch?v=sLwDubs2mj4&t=28m20s
9,Window guy (9/10),https://www.youtube.com/watch?v=sLwDubs2mj4&t=1h16m25s
9,Eight Story 9/10 ( New House Horror Story ) NO SPOILERS : But omg there&#39;s a part in this story that scared me so much,https://www.youtube.com/watch?v=o2S1y4OouJE&t=01h28m29s
9,Burnt sneaky lady (9/10),https://www.youtube.com/watch?v=gWUoKrdelRo&t=32m58s
9,Grandma scary ghost encounter (9/10),https://www.youtube.com/watch?v=U5DZkZjSMMg&t=1h12m26s
9,Kid becomes a giant (9/10),https://www.youtube.com/watch?v=s829s3BN9E0&t=0h59m50s
9,2 bhaiyyon ko daraya ek bacche ne 😭 9/10,https://www.youtube.com/watch?v=Jv07P4zEIH8&t=24m54s
9,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=1h30m18s
9,Story from North East 9/10.,https://www.youtube.com/watch?v=rgyluWmXlm0&t=2h16m40s
9,(9/10) ❤️.,https://www.youtube.com/watch?v=WUrsATPAW8Q&t=6m38s
9,Ghost of an old lady that died recently. <b>Scary</b> 🤶🏾 (9/10),https://www.youtube.com/watch?v=ch64d8Pzu7o&t=25m00s
9,Ghost playing Peekaboo with a kid. <b>creepy</b> 😱 (9/10),https://www.youtube.com/watch?v=ch64d8Pzu7o&t=44m40s
9,Revenge Story   Hindi (9/10) {damnn!! khtrnak},https://www.youtube.com/watch?v=AMPNDBozKL0&t=46m20s
9,Child ghost (9/10),https://www.youtube.com/watch?v=V-X8AziFyhk&t=20m30s
9,Dark magic dilemma (9/10) 🍔,https://www.youtube.com/watch?v=a9JvlY4DikI&t=1h39m54s
9,*9/10 grade story exists*,<b>9/10 grade story exists</b>
4,,https://www.youtube.com/watch?v=BH8b_d410KA&t=9m57s
4,,https://www.youtube.com/watch?v=BH8b_d410KA&t=42m09s
4,Lady under wash basin (4/10),https://www.youtube.com/watch?v=sLwDubs2mj4&t=21m20s
4,Lady on alibaug road (4/10),https://www.youtube.com/watch?v=sLwDubs2mj4&t=42m55s
4,mango picking (4/10),https://www.youtube.com/watch?v=sLwDubs2mj4&t=1h42m18s
4,wild boar story (4/10),https://www.youtube.com/watch?v=s829s3BN9E0&t=0h18m50s
4,Japan Smoking Story (4/10),https://www.youtube.com/watch?v=s829s3BN9E0&t=0h30m30s
4,Whispering Ghosty experience (4/10),https://www.youtube.com/watch?v=s829s3BN9E0&t=1h43m10s
4,LKG me L shape ki school ka scary experience 🌚 4/10,https://www.youtube.com/watch?v=Jv07P4zEIH8&t=20m10s
4,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=14m54s
4,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=1h43m31s
4,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=2h11m05s
4,(4/10)👋🏻.,https://www.youtube.com/watch?v=WUrsATPAW8Q&t=1h15m56s
4,Story 1: Mechanic ghost  4/10,https://www.youtube.com/watch?v=JkAtT0tFaMQ&t=12m03s
4,Story 9:   Stuck in a loop during a Dallas road trip  4/10,https://www.youtube.com/watch?v=JkAtT0tFaMQ&t=1h54m20s
4,haveli story 4/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=8m28s
4,sleepwalking story 4/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=22m38s
4,pg story 4/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=53m20s
4,hostel story 4/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=2h02m10s
4,,https://www.youtube.com/watch?v=MNAy0Qij4aA&t=1h32m42s
6,baby sitter saves kids (6/10),https://www.youtube.com/watch?v=sLwDubs2mj4&t=1h07m10s
6,bus driver stories (6/10),https://www.youtube.com/watch?v=sLwDubs2mj4&t=1h49m49s
6,First Story 6/10 ( House Near Highway Horror Story ),https://www.youtube.com/watch?v=o2S1y4OouJE&t=06m10s
6,Fourth Story 6/10 ( Dog knows what&#39;s up + crazy things happening at the neighborhood ),https://www.youtube.com/watch?v=o2S1y4OouJE&t=47m23s
6,Strong scent possession story (6/10),https://www.youtube.com/watch?v=gWUoKrdelRo&t=8m39s
6,Juice wale ka bhoot (6/10),https://www.youtube.com/watch?v=gWUoKrdelRo&t=21m01s
6,Graveyard name calling story (6/10),https://www.youtube.com/watch?v=gWUoKrdelRo&t=53m00s
6,Landlord&#39;s soul presence (6/10),https://www.youtube.com/watch?v=gWUoKrdelRo&t=1h28m40s
6,Child spirit following (6/10),https://www.youtube.com/watch?v=U5DZkZjSMMg&t=51m31s
6,Two Rural or Semi Urban Legend Story😱 6/10,https://www.youtube.com/watch?v=Jv07P4zEIH8&t=50m18s
